TambonID,Lat,Long
350103,15.777,104.205
350104,15.838,104.113
350105,15.835,104.044
350106,15.899,104.041
350107,15.945,104.062
350108,15.915,104.12
350109,15.913,104.179
350110,15.823,104.241
350111,15.895,104.246
350112,15.74,104.16
350113,15.859,104.282
350114,15.78,104.252
350115,15.713,104.194
350116,15.886,104.147
350117,15.861,104.207
350118,15.877,104.335
350201,15.956,104.224
350202,16.012,104.208
350203,15.981,104.135
350204,16.07,104.128
350205,15.927,104.293
350301,16.069,104.349
350302,16.011,104.387
350303,15.943,104.379
350304,15.972,104.317
350305,16.007,104.291
350306,16.051,104.296
350307,16.045,104.166
350308,16.099,104.258
350309,16.127,104.217
350401,15.643,104.323
350402,15.693,104.222
350403,15.647,104.221
350404,15.665,104.282
350405,15.747,104.286
350406,15.633,104.412
350407,15.572,104.395
350408,15.682,104.399
350409,15.597,104.426
350410,15.615,104.246
350411,15.724,104.382
350412,15.594,104.347
350413,15.698,104.292
350501,15.832,104.398
350502,15.801,104.299
350503,15.925,104.43
350504,15.772,104.409
350505,15.777,104.343
350601,15.514,104.256
350602,15.566,104.207
350603,15.502,104.184
350604,15.45,104.27
350605,15.564,104.278
350606,15.473,104.324
350607,15.552,104.329
350608,15.511,104.358
350609,15.566,104.153
350610,15.446,104.225
350701,15.339,104.405
350702,15.415,104.353
350703,15.397,104.28
350704,15.363,104.31
350802,16.176,104.669
350803,16.153,104.538
350805,16.269,104.373
350806,16.232,104.453
350807,16.313,104.446
350810,16.217,104.562
350811,16.275,104.52
350812,16.149,104.592
350813,16.095,104.506
350814,16.194,104.332
350901,16.06,104.432
350902,16.015,104.486
350903,16.162,104.432
350904,16.1,104.388
350905,16.061,104.521
360101,15.804,102.037
360102,15.846,102.027
360103,15.863,102.114
360104,15.919,101.982
360105,15.684,102.028
360106,15.771,102.181
360107,15.73,101.999
360108,15.872,102.061
360109,15.941,102.11
360110,15.742,102.022
360111,15.809,102.189
360112,15.707,102.052
360113,16.021,101.993
360114,15.93,101.919
360115,15.843,102.167
360116,15.661,102.093
360117,15.827,101.958
360118,15.759,102.056
360119,16.137,102.017
360201,15.753,101.911
360202,15.778,101.861
360203,15.697,101.932
360204,15.866,101.759
360205,15.876,101.84
360206,15.804,101.93
360301,15.93,102.327
360302,15.887,102.31
360303,16.018,102.292
360304,15.816,102.275
360305,16.021,102.247
360306,15.892,102.263
360307,15.955,102.259
360308,15.853,102.234
360309,15.993,102.339
360401,16.286,101.869
360402,16.307,102.027
360403,16.089,101.908
360404,16.372,101.951
360405,16.309,101.943
360406,16.171,101.949
360407,16.246,101.984
360408,16.169,101.869
360409,16.434,101.877
360410,16.242,101.874
360412,16.379,101.797
360501,16.351,101.721
360502,16.012,101.834
360503,16.161,101.44
360504,16.28,101.518
360507,16.177,101.722
360508,16.012,101.723
360509,16.028,101.624
360511,16.119,101.578
360601,15.467,101.902
360602,15.652,101.802
360603,15.474,101.805
360605,15.596,101.794
360606,15.567,101.736
360607,15.629,101.938
360610,15.561,101.888
360611,15.448,101.854
360613,15.711,101.806
360701,15.518,101.653
360702,15.434,101.697
360703,15.484,101.756
360704,15.424,101.757
360705,15.391,101.576
360706,15.504,101.61
360707,15.471,101.578
360801,15.757,101.786
360802,15.83,101.583
360803,15.921,101.64
360804,15.778,101.699
360805,15.718,101.695
360901,15.426,101.436
360902,15.432,101.547
360903,15.676,101.517
360904,15.595,101.456
360905,15.808,101.469
361001,16.357,102.136
361002,16.282,102.232
361003,16.461,102.181
361004,16.42,102.049
361005,16.417,102.202
361006,16.344,102.256
361007,16.475,102.125
361008,16.325,102.092
361009,16.346,102.184
361010,16.235,102.16
361011,16.305,102.304
361101,16.405,102.349
361102,16.419,102.27
361103,16.401,102.418
361104,16.35,102.387
361105,16.293,102.398
361201,16.107,102.236
361202,16.164,102.194
361203,16.032,102.164
361204,16.172,102.325
361205,16.242,102.382
361206,16.202,102.259
361207,16.111,102.154
361208,16.056,102.074
361209,16.155,102.097
361210,16.13,102.273
361301,16.61,101.921
361302,16.649,101.642
361303,16.485,101.981
361304,16.536,101.896
361305,16.522,101.634
361306,16.587,101.955
361307,16.59,101.864
361308,16.533,101.983
361401,16.131,101.375
361402,15.888,101.397
361403,15.793,101.372
361404,16.014,101.379
361501,15.559,101.968
361502,15.527,102.016
361503,15.632,102.026
361504,15.487,101.964
361601,15.602,101.573
361602,15.623,101.708
361603,15.565,101.67
370101,15.872,104.635
370102,15.804,104.64
370103,15.787,104.564
370104,15.785,104.79
370105,15.867,104.794
370106,15.841,104.75
370107,15.948,104.751
370108,15.982,104.626
370109,15.811,104.46
370110,15.997,104.579
370111,15.885,104.478
370112,15.873,104.558
370113,15.929,104.631
370114,15.851,104.689
370115,15.774,104.746
370116,15.945,104.525
370117,15.823,104.562
370118,15.878,104.513
370119,15.954,104.692
370201,16.232,104.944
370202,16.156,104.996
370203,16.15,104.922
370204,16.066,104.97
370205,16.046,104.86
370301,15.973,104.892
370302,15.968,104.967
370303,15.897,104.918
370304,15.796,104.868
370305,15.83,104.948
370306,15.862,104.828
370307,15.872,104.876
370401,15.678,104.882
370402,15.619,104.901
370403,15.731,104.818
370404,15.737,104.882
370501,16.056,104.685
370502,16.069,104.764
370503,16.092,104.639
370504,16.029,104.592
370505,16.022,104.787
370506,16.05,104.616
370601,15.718,104.457
370602,15.761,104.518
370603,15.738,104.564
370604,15.696,104.531
370605,15.65,104.58
370606,15.641,104.49
370607,15.583,104.545
370608,15.723,104.513
370701,15.71,104.668
370702,15.716,104.617
370703,15.687,104.697
370704,15.716,104.765
370705,15.663,104.78
370706,15.761,104.689
370707,15.751,104.637
380101,18.331,103.679
380102,18.284,103.638
380103,18.356,103.468
380104,18.406,103.38
380105,18.328,103.393
380106,18.298,103.772
380107,18.265,103.581
380108,18.403,103.508
380109,18.24,103.839
380110,18.359,103.592
380111,18.219,103.593
380112,18.332,103.531
380201,18.044,103.679
380202,18.046,103.616
380203,18.031,103.711
380204,18.125,103.583
380205,17.983,103.683
380206,18.094,103.698
380207,18.121,103.646
380301,18.039,103.391
380302,18.129,103.384
380303,18.271,103.464
380304,18.093,103.489
380305,18.072,103.364
380306,18.208,103.497
380307,18.144,103.442
380401,17.964,103.945
380402,17.839,103.958
380403,17.911,103.816
380404,18.099,103.946
380405,17.976,103.873
380406,18.063,103.894
380407,17.975,103.744
380408,17.914,103.891
380409,18.075,104.015
380501,18.343,103.316
380502,18.208,103.351
380503,18.382,103.285
380504,18.292,103.346
380505,18.222,103.398
380506,18.256,103.304
380601,18.002,104.045
380602,17.941,104.075
380603,18.033,104.133
380604,18.123,104.058
380701,18.225,103.732
380702,18.146,103.714
380703,18.082,103.843
380704,18.14,103.814
380705,18.212,103.789
380801,18.252,103.962
380802,18.294,103.925
380803,18.218,104.01
390101,17.168,102.444
390102,17.263,102.395
390103,17.211,102.381
390104,17.2,102.317
390105,17.032,102.39
390106,17.111,102.477
390107,17.046,102.506
390108,17.102,102.392
390109,17.164,102.283
390110,17.243,102.44
390111,17.333,102.372
390112,17.245,102.503
390113,17.28,102.304
390114,16.974,102.366
390115,17.147,102.35
390201,17.312,102.214
390202,17.315,102.14
390205,17.349,102.273
390206,17.221,102.223
390207,17.397,102.339
390209,17.181,102.154
390210,17.235,102.143
390211,17.443,102.193
390213,17.391,102.149
390301,16.872,102.56
390302,16.987,102.527
390303,16.844,102.504
390304,16.971,102.65
390305,16.855,102.601
390306,16.84,102.437
390307,16.809,102.569
390308,16.892,102.4
390309,16.93,102.524
390310,17.003,102.593
390401,16.992,102.291
390402,16.922,102.302
390403,16.92,102.353
390404,17.056,102.238
390405,16.904,102.201
390406,16.977,102.176
390407,17.062,102.159
390408,17.128,102.181
390409,17.149,102.073
390410,17.083,102.294
390411,16.856,102.349
390412,16.985,102.246
390501,17.631,102.313
390502,17.528,102.199
390503,17.473,102.269
390504,17.47,102.347
390505,17.635,102.245
390506,17.551,102.277
390507,17.582,102.14
390508,17.549,102.315
390601,17.294,102.073
390602,17.396,102.078
390603,17.32,102.03
390604,17.426,102.024
390605,17.308,102.117
400101,16.438,102.837
400101,,
400102,16.537,102.837
400103,16.481,102.985
400104,16.314,102.813
400105,16.459,102.701
400106,16.385,102.809
400107,16.401,102.885
400108,16.538,102.684
400109,16.384,102.713
400110,16.569,102.753
400111,16.485,102.752
400112,16.363,102.759
400113,16.334,102.869
400114,16.49,102.857
400115,16.435,102.781
400116,16.516,102.931
400117,16.43,102.922
400118,16.595,102.837
400201,16.497,102.596
400202,16.609,102.65
400203,16.416,102.589
400204,16.399,102.65
400205,16.367,102.573
400206,16.443,102.654
400207,16.582,102.6
400301,16.323,102.612
400302,16.265,102.697
400303,16.274,102.751
400304,16.318,102.738
400305,16.301,102.657
400401,16.501,102.464
400402,16.435,102.46
400403,16.5,102.553
400404,16.398,102.515
400405,16.458,102.536
400406,16.552,102.384
400407,16.475,102.32
400408,16.507,102.377
400409,16.538,102.312
400410,16.54,102.556
400501,16.526,102.074
400502,16.603,102.019
400503,16.767,101.98
400504,16.505,102.231
400505,16.561,102.214
400506,16.565,102.147
400507,16.514,102.14
400508,16.625,102.093
400509,16.49,102.27
400510,16.658,102.014
400511,16.586,102.298
400512,16.576,101.999
400601,16.841,102.156
400602,16.751,102.206
400603,16.657,102.147
400604,16.82,102.204
400605,16.688,102.091
400606,16.711,102.113
400607,16.805,102.075
400608,16.855,102.092
400609,16.761,102.068
400610,16.72,102.046
400701,16.76,102.825
400701,,
400702,16.728,102.862
400703,16.73,102.897
400704,16.632,102.951
400705,16.788,102.768
400706,16.646,102.779
400707,16.568,102.952
400708,16.793,102.995
400709,16.669,102.913
400710,16.613,102.878
400711,16.774,102.928
400712,16.697,102.789
400801,16.679,102.676
400802,16.801,102.645
400803,16.715,102.636
400804,16.855,102.68
400805,16.92,102.703
400806,16.731,102.676
400901,16.727,103.11
400902,16.646,103.086
400905,16.667,103.022
400906,16.87,103.085
400907,16.769,103.05
400909,16.81,103.149
400910,16.722,103.03
400911,16.671,103.127
400912,16.813,103.08
401001,16.119,102.713
401002,16.106,102.767
401005,16.102,102.684
401009,15.992,102.838
401010,15.99,102.771
401011,16.115,102.828
401013,15.919,102.777
401014,16.045,102.831
401016,16.042,102.76
401017,16.04,102.697
401101,15.879,102.904
401102,15.884,102.829
401103,15.938,102.874
401104,15.85,102.895
401201,15.793,102.64
401203,15.856,102.65
401204,15.844,102.598
401205,15.753,102.546
401206,15.746,102.644
401207,15.841,102.538
401208,15.754,102.488
401209,15.887,102.611
401210,15.794,102.525
401211,15.764,102.591
401212,15.816,102.66
401213,15.879,102.556
401301,15.947,102.486
401302,15.906,102.471
401303,15.904,102.401
401304,15.954,102.533
401305,15.954,102.421
401401,15.813,102.423
401402,15.844,102.464
401403,15.866,102.372
401404,15.813,102.367
401405,15.735,102.397
401406,15.758,102.429
401501,15.707,102.771
401502,15.818,102.802
401503,15.705,102.72
401504,15.714,102.824
401505,15.833,102.744
401506,15.787,102.724
401507,15.809,102.874
401508,15.67,102.812
401509,15.758,102.695
401510,15.77,102.788
401511,15.873,102.742
401512,15.752,102.841
401601,16.676,102.395
401604,16.761,102.469
401605,16.58,102.502
401606,16.602,102.331
401607,16.721,102.572
401610,16.65,102.437
401612,16.633,102.518
401613,16.605,102.394
401614,16.762,102.524
401616,16.722,102.398
401617,16.679,102.364
401701,16.114,102.492
401702,16.165,102.561
401703,16.178,102.629
401704,16.237,102.534
401705,16.323,102.476
401706,16.183,102.5
401707,16.196,102.419
401710,16.269,102.615
401801,16.067,102.632
401802,16.032,102.613
401803,16.013,102.482
401804,15.993,102.531
401805,15.966,102.603
401806,16.115,102.623
401807,16.054,102.547
401808,15.95,102.579
401901,16.861,102.84
401902,16.862,102.767
401903,16.932,102.784
401904,17.025,102.709
401905,16.819,102.867
402001,16.648,101.935
402002,16.68,101.871
402003,16.677,101.91
402004,16.714,101.817
402005,16.765,101.909
402101,16.534,103.069
402102,16.616,103.122
402103,16.56,103.027
402104,16.508,103.014
402105,16.582,103.089
402201,16.112,102.378
402202,16.027,102.399
402203,16.074,102.329
402204,16.078,102.472
402301,16.834,102.308
402302,16.791,102.335
402303,16.774,102.387
402401,16.211,102.778
402402,16.19,102.71
402403,16.259,102.788
402404,16.175,102.809
402501,15.94,102.664
402502,15.989,102.635
402503,15.94,102.72
402504,16.027,102.651
402505,16.005,102.687
402901,16.742,102.259
402902,16.625,102.206
402903,16.723,102.33
410101,17.411,102.792
410102,17.365,102.688
410103,17.545,102.775
410104,17.406,102.822
410105,17.292,102.762
410106,17.287,102.846
410107,17.469,102.771
410108,17.431,102.651
410109,17.367,102.896
410110,17.491,102.839
410111,,
410112,17.421,102.764
410113,17.417,102.699
410114,17.456,102.886
410115,17.271,102.697
410116,17.54,102.849
410117,17.343,102.779
410118,17.376,102.816
410119,17.356,102.638
410120,17.533,102.701
410121,17.256,102.898
410201,17.382,102.515
410202,17.48,102.596
410203,17.385,102.46
410204,17.49,102.652
410205,17.479,102.506
410206,17.411,102.574
410207,17.44,102.429
410301,17.238,102.628
410302,17.187,102.541
410303,17.087,102.564
410304,17.057,102.645
410305,17.309,102.473
410306,17.288,102.645
410307,17.142,102.601
410308,17.288,102.576
410401,17.084,102.963
410402,17.137,102.938
410403,17.097,103.116
410404,17.153,103.075
410406,17.198,103.026
410407,17.044,102.934
410409,17.202,102.874
410410,16.995,103.038
410411,17.056,102.896
410413,17.169,102.94
410414,16.933,103.064
410415,17.112,103.009
410416,17.033,102.981
410501,16.977,102.902
410502,16.969,102.981
410503,16.983,102.839
410504,16.888,102.956
410505,17.048,102.772
410506,16.929,102.911
410601,17.381,103.095
410602,17.355,103.169
410605,17.257,103.117
410606,17.453,103.116
410607,17.43,103.056
410609,17.398,103.228
410610,17.395,103.273
410611,17.36,102.968
410612,17.339,103.021
410614,17.327,103.111
410617,17.422,102.993
410618,17.348,103.254
410701,17.478,103.263
410702,17.475,103.174
410703,17.561,103.193
410704,17.542,103.159
410801,17.303,103.205
410802,17.237,103.204
410803,17.212,103.345
410804,17.173,103.24
410901,16.987,103.211
410902,16.998,103.171
410903,16.991,103.089
410904,17.083,103.284
410905,17.012,103.291
410906,16.952,103.308
410907,17.067,103.155
411001,17.019,103.472
411002,16.952,103.368
411003,17.084,103.405
411004,17.134,103.537
411005,16.882,103.426
411006,16.941,103.456
411101,17.684,103.259
411102,17.741,103.25
411103,17.637,103.379
411104,17.672,103.296
411105,17.594,103.305
411106,17.796,103.296
411107,17.623,103.19
411108,17.768,103.17
411109,17.844,103.199
411110,17.759,103.32
411111,17.713,103.362
411112,17.573,103.248
411113,17.691,103.17
411701,17.697,102.448
411702,17.692,102.531
411703,17.565,102.646
411704,17.54,102.556
411705,17.56,102.424
411706,17.634,102.439
411707,17.613,102.376
411708,17.785,102.375
411709,17.684,102.365
411710,17.872,102.346
411711,17.574,102.56
411712,17.75,102.446
411713,17.509,102.391
411801,17.741,102.215
411802,17.715,102.092
411805,17.81,102.3
411806,17.697,102.187
411807,17.823,102.207
411810,17.732,102.162
411812,17.73,102.288
411901,17.673,102.936
411902,17.695,102.85
411903,17.6,102.764
411904,17.617,102.849
411905,17.603,102.984
411906,17.551,102.976
411907,17.685,103.04
411908,17.845,102.899
411909,17.634,103.066
411910,17.729,102.979
411911,17.513,102.944
412001,17.814,103.09
412002,17.859,103.027
412003,17.734,103.04
412004,17.786,103.016
412005,17.843,103.058
412006,17.738,103.099
412101,17.172,102.842
412102,17.121,102.804
412103,17.081,102.844
412104,17.182,102.737
412201,17.916,102.213
412202,17.821,102.079
412203,17.963,102.085
412204,17.989,102.198
412301,17.539,103.072
412302,17.563,103.123
412303,17.48,103.023
412401,17.135,103.197
412402,17.197,103.177
412403,17.205,103.141
412404,17.158,103.134
412501,17.256,102.976
412502,17.237,102.934
412503,17.234,103.062
420101,17.493,101.732
420102,17.523,101.705
420103,17.582,101.732
420104,17.604,101.635
420105,17.525,101.646
420106,17.458,101.636
420107,17.46,101.741
420108,17.408,101.688
420109,17.455,101.842
420110,17.613,101.852
420111,17.523,101.777
420112,17.687,101.66
420113,17.642,101.769
420114,17.519,101.562
420201,17.5,102.043
420202,17.591,101.99
420203,17.497,101.917
420204,17.432,101.94
420301,17.881,101.665
420302,17.738,101.847
420303,17.814,101.663
420304,17.82,101.781
420305,17.768,101.554
420306,17.958,101.78
420307,17.763,101.735
420308,17.743,101.658
420401,17.96,101.902
420402,17.851,101.962
420403,18.111,102.01
420404,17.73,101.986
420405,18.017,101.971
420406,17.7,101.922
420501,17.267,101.155
420502,17.483,101.223
420503,17.42,101.154
420504,17.385,101.233
420505,17.277,101.282
420506,17.187,101.254
420507,17.041,101.09
420508,17.156,101.198
420509,17.21,101.328
420510,17.331,101.142
420601,17.484,101.066
420602,17.507,100.965
420603,17.416,101.027
420604,17.336,101.071
420605,17.485,100.864
420701,17.454,101.371
420702,17.391,101.463
420703,17.346,101.333
420704,17.318,101.439
420705,17.497,101.285
420706,17.46,101.482
420801,17.573,101.412
420802,17.678,101.448
420803,17.636,101.347
420804,17.676,101.527
420805,17.556,101.491
420806,17.592,101.288
420901,17.296,101.746
420902,17.213,101.535
420903,17.234,101.926
420904,17.374,101.571
420905,17.357,101.739
420906,17.351,101.831
420910,17.193,101.773
420911,17.336,101.674
420912,17.171,101.938
420913,17.254,101.799
421001,16.88,101.771
421005,16.896,101.986
421007,16.971,101.85
421010,16.937,101.939
421101,17.135,101.629
421102,17.141,101.701
421104,17.138,101.74
421105,17.086,101.549
421106,17.049,101.678
421201,17.019,101.96
421202,17.019,102.09
421203,16.983,101.985
421204,17.102,102.052
421205,17.1,101.938
421301,17.373,101.892
421302,17.303,101.962
421303,17.228,102.066
421304,17.193,101.994
421401,17.112,101.86
421402,17.033,101.879
421403,17.031,101.741
430101,17.89,102.761
430102,17.868,102.729
430103,17.847,102.773
430104,17.858,102.7
430105,17.783,102.673
430106,17.851,102.826
430107,17.9,102.825
430108,17.94,102.849
430109,17.985,102.954
430110,17.781,102.783
430111,17.715,102.811
430113,17.736,102.693
430116,17.83,102.742
430117,17.801,102.716
430118,17.833,102.702
430119,17.958,102.884
430201,17.827,102.568
430202,17.84,102.524
430203,17.889,102.592
430204,17.781,102.496
430205,17.775,102.579
430206,17.776,102.632
430207,17.743,102.558
430208,17.784,102.458
430209,17.819,102.61
430210,17.713,102.621
430501,18.027,103.146
430502,17.949,103.013
430503,18.105,103.118
430504,17.974,103.132
430506,17.896,102.976
430507,17.917,102.911
430508,17.888,103.136
430509,17.926,103.277
430513,17.86,103.291
430521,17.93,103.213
430522,17.899,103.01
430701,17.942,102.594
430703,17.957,102.502
430704,17.965,102.424
430705,17.913,102.514
430801,18.037,102.235
430802,17.996,102.328
430803,18.181,102.128
430804,18.092,102.125
430805,18.091,102.216
431401,17.703,102.75
431402,17.638,102.736
431403,17.651,102.665
431501,17.969,103.27
431502,17.999,103.366
431503,18.021,103.24
431504,18.086,103.256
431505,17.891,103.357
431601,18.223,103.183
431602,18.177,103.306
431603,18.258,103.236
431604,18.163,103.209
431605,18.252,103.202
431701,17.846,102.422
431702,17.881,102.454
431703,17.925,102.398
440101,16.175,103.319
440102,16.15,103.389
440103,16.17,103.46
440104,16.128,103.313
440105,16.026,103.239
440106,15.997,103.318
440107,16.21,103.33
440108,16.139,103.226
440109,16.163,103.15
440110,16.207,103.397
440111,16.07,103.313
440112,16.117,103.432
440113,16.098,103.252
440114,15.986,103.278
440201,16.026,103.401
440202,16.047,103.358
440203,16.09,103.387
440204,16.072,103.437
440205,16.022,103.442
440301,16.249,103.065
440302,16.301,103.098
440303,16.223,102.928
440304,16.249,102.87
440305,16.26,102.967
440306,16.197,103.103
440307,16.134,102.948
440308,16.338,102.995
440309,16.18,103.068
440310,16.344,103.068
440311,16.274,103.018
440312,16.323,102.959
440313,16.315,103.036
440314,16.281,103.139
440315,16.194,102.975
440316,16.216,103.142
440317,16.165,102.891
440401,16.337,103.316
440402,16.299,103.283
440403,16.254,103.351
440404,16.256,103.275
440405,16.317,103.202
440406,16.247,103.236
440407,16.228,103.184
440408,16.348,103.263
440409,,
440410,16.283,103.38
440501,16.277,103.321
440503,16.431,103.093
440505,16.334,103.156
440506,16.424,103.151
440507,16.426,103.003
440508,16.389,103.059
440511,16.372,103.144
440512,16.367,103.012
440601,16.061,103.143
440602,16.115,103.176
440604,15.986,103.064
440605,15.961,103.212
440606,15.959,103.144
440607,15.888,103.142
440608,15.903,103.08
440610,16.024,103.17
440611,15.897,103.202
440613,15.938,102.989
440615,16.031,103.039
440616,15.919,103.236
440618,16.012,103.114
440619,16.068,103.201
440620,15.877,103.159
440701,15.773,103.047
440702,15.87,103.007
440703,15.889,102.948
440704,15.841,103.065
440705,15.755,103.13
440706,15.816,102.954
440707,15.786,102.998
440708,15.828,103.123
440709,15.722,103.038
440710,15.735,103.076
440801,15.503,103.163
440802,15.558,103.222
440803,15.461,103.262
440804,15.573,103.072
440805,15.635,103.223
440809,15.456,103.321
440810,15.543,103.309
440812,15.479,103.378
440815,15.568,103.159
440816,15.517,103.266
440817,15.591,103.106
440818,15.506,103.31
440819,15.484,103.206
440820,15.593,103.258
440901,15.983,103.444
440902,15.921,103.377
440903,15.948,103.442
440904,15.898,103.308
440905,15.729,103.415
440906,15.762,103.349
440907,15.875,103.244
440908,15.955,103.347
440909,15.836,103.193
440910,15.812,103.294
440911,15.885,103.432
440912,15.816,103.419
440913,15.875,103.399
440914,15.829,103.36
440915,15.852,103.312
441001,15.738,103.205
441002,15.726,103.318
441003,15.782,103.226
441004,15.663,103.257
441005,15.731,103.162
441006,15.691,103.194
441007,15.757,103.296
441008,15.719,103.277
441009,15.697,103.258
441101,15.677,103.093
441102,15.682,103.032
441103,15.638,103.035
441104,15.686,103.136
441105,15.649,103.146
441106,,
441107,15.637,103.177
441201,16.072,103
441202,16.077,102.907
441203,15.968,102.96
441204,16.006,102.935
441205,16.123,103.049
441301,16.551,103.144
441302,16.588,103.138
441303,16.492,103.145
441304,16.475,103.124
450101,16.051,103.653
450102,16.006,103.632
450103,16.079,103.652
450104,16.025,103.591
450105,15.961,103.569
450106,15.932,103.626
450108,16.126,103.527
450109,16.081,103.523
450110,16.002,103.664
450117,15.939,103.66
450118,16.103,103.603
450120,16.064,103.578
450123,15.897,103.672
450124,15.969,103.666
450125,15.932,103.591
450201,15.662,103.609
450202,15.593,103.595
450203,15.72,103.552
450204,15.704,103.668
450205,15.487,103.534
450206,15.703,103.452
450207,15.741,103.631
450208,15.56,103.496
450209,15.591,103.655
450210,15.639,103.511
450211,15.704,103.506
450212,15.487,103.451
450213,15.511,103.617
450301,15.65,103.359
450302,15.639,103.309
450303,15.688,103.374
450304,15.655,103.444
450305,15.584,103.435
450306,15.568,103.371
450307,15.608,103.349
450308,15.635,103.471
450401,15.845,103.569
450402,15.836,103.514
450403,15.874,103.48
450404,15.908,103.535
450405,15.901,103.599
450406,15.854,103.669
450407,15.803,103.604
450408,15.805,103.665
450409,15.776,103.515
450410,15.756,103.434
450411,15.784,103.467
450412,15.773,103.566
450501,16.042,103.737
450502,16.103,103.853
450503,15.996,103.722
450504,16.116,103.811
450506,16.025,103.773
450507,16.081,103.731
450510,15.945,103.76
450515,16.026,103.817
450517,15.985,103.764
450520,16.072,103.852
450522,15.883,103.728
450524,16.099,103.767
450601,15.688,104.118
450602,15.733,104.076
450603,15.762,104.065
450604,15.689,103.984
450605,15.757,104.013
450606,15.684,104.044
450607,15.637,104.074
450611,15.591,104.08
450612,15.639,104.124
450613,15.639,104.159
450614,15.704,104.08
450615,15.6,104.139
450617,15.803,104.088
450701,16.329,103.984
450702,16.181,104.028
450703,16.318,103.856
450704,16.218,104.005
450705,16.401,103.998
450706,16.322,103.92
450707,16.213,103.956
450708,16.242,103.888
450709,16.277,103.862
450710,16.396,103.915
450711,16.199,104.084
450712,16.271,103.986
450713,16.267,104.041
450714,16.206,103.873
450801,16.334,103.748
450802,16.242,103.804
450803,16.281,103.812
450804,16.385,103.746
450805,16.209,103.767
450806,16.423,103.84
450807,16.256,103.76
450808,16.206,103.826
450809,16.344,103.83
450901,16.318,104.159
450902,16.388,104.3
450903,16.398,104.228
450904,16.296,104.113
450905,16.268,104.275
450906,16.234,104.146
450907,16.283,104.207
450908,16.331,104.289
450909,16.2,104.215
451001,16.024,103.921
451002,15.911,103.94
451003,16.001,103.993
451004,16.144,103.968
451005,16.074,103.94
451006,16.09,103.995
451007,16.124,103.893
451008,15.946,103.99
451009,16.136,104.138
451010,16.04,104.078
451011,16.161,103.868
451012,15.933,103.915
451013,16.095,104.06
451014,16.132,104.079
451015,16.148,103.923
451016,16.184,104.148
451017,16.028,103.958
451018,16.02,104.021
451101,15.552,103.766
451102,15.654,103.774
451103,15.704,103.75
451104,15.599,103.73
451105,15.627,103.85
451106,15.736,103.877
451107,15.604,103.898
451108,15.482,103.713
451109,15.645,103.915
451110,15.734,103.824
451111,15.685,103.879
451112,15.681,103.938
451113,15.482,103.805
451114,15.575,103.877
451115,15.591,103.928
451201,15.817,103.714
451202,15.786,103.797
451203,15.749,103.722
451204,15.77,103.758
451205,15.817,103.755
451301,15.497,104.005
451302,15.474,103.944
451303,15.533,103.868
451304,15.443,103.971
451305,15.493,103.91
451401,15.864,103.85
451402,15.913,103.881
451403,15.865,103.925
451404,15.808,103.955
451405,15.755,103.937
451406,15.8,103.867
451407,15.854,103.802
451408,15.861,103.765
451409,15.903,103.791
451410,,
451501,16.395,104.167
451502,16.342,104.067
451503,16.416,104.123
451504,16.393,104.098
451601,15.973,103.535
451602,15.98,103.474
451603,16.011,103.551
451604,16.044,103.541
451605,16.034,103.492
451606,16.096,103.475
451607,15.95,103.506
451608,15.987,103.518
451701,16.183,103.679
451702,16.14,103.637
451703,16.204,103.543
451704,16.14,103.594
451705,16.175,103.58
451706,16.132,103.679
451707,16.174,103.535
451708,16.176,103.639
451801,16.191,103.724
451802,16.135,103.782
451803,16.16,103.769
451804,16.128,103.741
451805,16.101,103.705
451806,16.15,103.71
451901,15.621,104
451902,15.55,104.062
451903,15.559,104.016
451904,15.582,103.965
452001,16.032,103.853
452002,15.963,103.866
452003,15.986,103.894
452004,16.039,103.889
452005,15.965,103.827
460101,16.437,103.522
460102,16.442,103.574
460103,16.393,103.512
460104,16.522,103.575
460105,16.591,103.496
460106,16.457,103.484
460107,16.434,103.612
460108,16.5,103.499
460109,16.392,103.578
460111,16.59,103.615
460113,16.636,103.528
460115,16.534,103.526
460116,16.518,103.641
460117,16.607,103.569
460119,16.478,103.548
460120,16.561,103.643
460121,16.587,103.45
460201,16.561,103.776
460202,16.622,103.735
460203,16.624,103.793
460204,16.548,103.82
460205,16.537,103.855
460301,16.31,103.551
460302,16.332,103.595
460303,16.316,103.658
460304,16.25,103.661
460305,16.259,103.567
460308,16.289,103.511
460310,16.225,103.591
460311,16.36,103.667
460401,16.266,103.737
460402,16.318,103.713
460403,16.254,103.708
460501,16.521,104.055
460502,16.554,103.998
460503,16.622,103.993
460504,16.458,104.107
460505,16.471,104.171
460506,16.537,104.167
460507,16.464,103.975
460508,16.508,103.905
460509,16.572,104.124
460510,16.606,104.055
460511,16.451,104.048
460512,16.506,104.001
460601,16.679,104.132
460602,16.626,104.119
460603,16.751,104.094
460606,16.676,104.049
460608,16.719,104.055
460611,16.715,104.115
460701,16.393,103.352
460702,16.337,103.446
460703,16.398,103.464
460704,16.479,103.416
460705,16.543,103.351
460706,16.464,103.262
460707,16.392,103.227
460708,16.339,103.371
460709,16.437,103.406
460710,16.557,103.415
460711,16.456,103.338
460712,16.529,103.38
460713,16.361,103.474
460714,16.464,103.207
460715,16.319,103.406
460801,16.596,103.216
460802,16.664,103.177
460803,16.544,103.268
460804,16.6,103.288
460805,16.602,103.358
